t,detected,confidence,max_objectness,target_source,selection_reason
1783055786.014846,True,0.9999797344207764,0.9999797344207764,truth,target_distance_terminal
1783055786.0462615,True,0.9999896287918091,0.9999896287918091,truth,target_distance_terminal
1783055786.07922,True,0.9999426603317261,0.9999426603317261,truth,target_distance_terminal
1783055786.115092,True,0.9998892545700073,0.9998892545700073,truth,target_distance_terminal
1783055786.1479294,True,0.9999734163284302,0.9999734163284302,truth,target_distance_terminal
1783055786.1814692,True,0.9999126195907593,0.9999126195907593,truth,target_distance_terminal
1783055786.214218,True,0.9999068975448608,0.9999068975448608,truth,target_distance_terminal
1783055786.2476041,True,0.9998824596405029,0.9998824596405029,truth,target_distance_terminal
1783055786.2797945,True,0.9999878406524658,0.9999878406524658,truth,target_distance_terminal
1783055786.324712,True,0.9999873638153076,0.9999873638153076,truth,target_distance_terminal
1783055786.3484027,True,0.9999735355377197,0.9999735355377197,truth,target_distance_terminal
1783055786.3823922,True,0.9999719858169556,0.9999719858169556,truth,target_distance_terminal
1783055786.414552,True,0.9999709129333496,0.9999709129333496,truth,target_distance_terminal
1783055786.4471092,True,0.9999500513076782,0.9999500513076782,truth,target_distance_terminal
1783055786.4800055,True,0.9999548196792603,0.9999548196792603,truth,target_distance_terminal
1783055786.5131695,True,0.9999314546585083,0.9999314546585083,truth,target_distance_terminal
1783055786.5474787,True,0.9999130964279175,0.9999130964279175,truth,target_distance_terminal
1783055786.5811992,True,0.999946117401123,0.999946117401123,truth,target_distance_terminal
1783055786.6135533,True,0.9998366832733154,0.9998366832733154,truth,target_distance_terminal
1783055786.6475685,True,0.9998093247413635,0.9998093247413635,truth,target_distance_terminal
1783055786.6810272,True,0.9998551607131958,0.9998551607131958,truth,target_distance_terminal
1783055786.7148547,True,0.9998757839202881,0.9998757839202881,truth,target_distance_terminal
1783055786.7471452,True,0.999790370464325,0.999790370464325,truth,target_distance_terminal
1783055786.7813468,True,0.9996492862701416,0.9996492862701416,truth,target_distance_terminal
1783055786.8144119,True,0.9987963438034058,0.9987963438034058,truth,target_distance_terminal
1783055786.846236,True,0.9992541670799255,0.9992541670799255,truth,target_distance_terminal
1783055786.8801417,True,0.9999054670333862,0.9999054670333862,truth,target_distance_terminal
1783055786.9143083,True,0.999925971031189,0.999925971031189,truth,target_distance_terminal
1783055786.9469893,True,0.9999980926513672,0.9999980926513672,truth,target_distance_terminal
1783055786.9810183,True,0.9999996423721313,0.9999996423721313,truth,target_distance_terminal
1783055787.0132818,True,0.9999996423721313,0.9999996423721313,truth,target_distance_terminal
1783055787.0461795,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055787.079339,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055787.1159127,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055787.148034,True,0.9999992847442627,0.9999992847442627,truth,target_distance_terminal
1783055787.1815429,True,0.9999995231628418,0.9999995231628418,truth,target_distance_terminal
1783055787.2145681,True,0.9999958276748657,0.9999958276748657,truth,target_distance_terminal
1783055787.247281,True,0.9999881982803345,0.9999881982803345,truth,target_distance_terminal
1783055787.280746,True,0.9999167919158936,0.9999167919158936,truth,target_distance_terminal
1783055787.3141398,True,0.9998617172241211,0.9998617172241211,truth,target_distance_terminal
1783055787.3468308,True,0.9996408224105835,0.9996408224105835,truth,target_distance_terminal
1783055787.3806493,True,0.999789297580719,0.999789297580719,truth,target_distance_terminal
1783055787.414558,True,0.9998728036880493,0.9998728036880493,truth,target_distance_terminal
1783055787.4463108,True,0.9999580383300781,0.9999580383300781,truth,target_distance_terminal
1783055787.4819298,True,0.9999535083770752,0.9999535083770752,truth,target_distance_terminal
1783055787.5127974,True,0.9999338388442993,0.9999338388442993,truth,target_distance_terminal
1783055787.5464277,True,0.9999449253082275,0.9999449253082275,truth,target_distance_terminal
1783055787.5805998,True,0.999972939491272,0.999972939491272,truth,target_distance_terminal
1783055787.613061,True,0.9998536109924316,0.9998536109924316,truth,target_distance_terminal
1783055787.6461422,True,0.9996930360794067,0.9996930360794067,truth,target_distance_terminal
1783055787.681097,True,0.9996538162231445,0.9996538162231445,truth,target_distance_terminal
1783055787.724724,True,0.9986727237701416,0.9986727237701416,truth,target_distance_terminal
1783055787.747715,True,0.9993643164634705,0.9993643164634705,truth,target_distance_terminal
1783055787.7809868,True,0.9994780421257019,0.9994780421257019,truth,target_distance_terminal
1783055787.813756,True,0.999498724937439,0.999498724937439,truth,target_distance_terminal
1783055787.84777,True,0.9993923902511597,0.9993923902511597,truth,target_distance_terminal
1783055787.8796184,True,0.9992651343345642,0.9992651343345642,truth,target_distance_terminal
1783055787.9207313,True,0.9993576407432556,0.9993576407432556,truth,target_distance_terminal
1783055787.9462655,True,0.9998531341552734,0.9998531341552734,truth,target_distance_terminal
1783055787.9797459,True,0.9999582767486572,0.9999582767486572,truth,target_distance_terminal
1783055788.0144808,True,0.9999451637268066,0.9999451637268066,truth,target_distance_terminal
1783055788.0464063,True,0.9999841451644897,0.9999841451644897,truth,target_distance_terminal
1783055788.0807338,True,0.9999634027481079,0.9999634027481079,truth,target_distance_terminal
1783055788.114447,True,0.9999518394470215,0.9999518394470215,truth,target_distance_terminal
1783055788.1475356,True,0.999975323677063,0.999975323677063,truth,target_distance_terminal
1783055788.1796613,True,0.9999871253967285,0.9999871253967285,truth,target_distance_terminal
1783055788.2135766,True,0.9999961853027344,0.9999961853027344,truth,target_distance_terminal
1783055788.246178,True,0.9999959468841553,0.9999959468841553,truth,target_distance_terminal
1783055788.2887254,True,0.9999973773956299,0.9999973773956299,truth,target_distance_terminal
1783055788.3142173,True,0.9999971389770508,0.9999971389770508,truth,target_distance_terminal
1783055788.3471017,True,0.9999982118606567,0.9999982118606567,truth,target_distance_terminal
1783055788.381602,True,0.9999964237213135,0.9999964237213135,truth,target_distance_terminal
1783055788.414686,True,0.9999960660934448,0.9999960660934448,truth,target_distance_terminal
1783055788.448048,True,0.9999963045120239,0.9999963045120239,truth,target_distance_terminal
1783055788.4805775,True,0.9999948740005493,0.9999948740005493,truth,target_distance_terminal
1783055788.5140464,True,0.9999977350234985,0.9999977350234985,truth,target_distance_terminal
1783055788.5464847,True,0.9999980926513672,0.9999980926513672,truth,target_distance_terminal
1783055788.5798557,True,0.9999986886978149,0.9999986886978149,truth,target_distance_terminal
1783055788.6128378,True,0.9999986886978149,0.9999986886978149,truth,target_distance_terminal
1783055788.6470337,True,0.999998927116394,0.999998927116394,truth,target_distance_terminal
1783055788.679688,True,0.9999988079071045,0.9999988079071045,truth,target_distance_terminal
1783055788.7139623,True,0.9999991655349731,0.9999991655349731,truth,target_distance_terminal
1783055788.7474277,True,0.9999988079071045,0.9999988079071045,truth,target_distance_terminal
1783055788.780885,True,0.9999991655349731,0.9999991655349731,truth,target_distance_terminal
1783055788.8155916,True,0.9999988079071045,0.9999988079071045,truth,target_distance_terminal
1783055788.8567374,True,0.9999982118606567,0.9999982118606567,truth,target_distance_terminal
1783055788.8796842,True,0.9999990463256836,0.9999990463256836,truth,target_distance_terminal
1783055788.9138448,True,0.9999984502792358,0.9999984502792358,truth,target_distance_terminal
1783055788.9567306,True,0.9999980926513672,0.9999980926513672,truth,target_distance_terminal
1783055788.9804027,True,0.999998927116394,0.999998927116394,truth,target_distance_terminal
1783055789.0125537,True,0.9999983310699463,0.9999983310699463,truth,target_distance_terminal
1783055789.0463495,True,0.9999955892562866,0.9999955892562866,truth,target_distance_terminal
1783055789.0797582,True,0.9999979734420776,0.9999979734420776,truth,target_distance_terminal
1783055789.120727,True,0.9999983310699463,0.9999983310699463,truth,target_distance_terminal
1783055789.1466212,True,0.9999971389770508,0.9999971389770508,truth,target_distance_terminal
1783055789.179435,True,0.9999967813491821,0.9999967813491821,truth,target_distance_terminal
1783055789.213087,True,0.9999951124191284,0.9999951124191284,truth,target_distance_terminal
1783055789.2474995,True,0.999993085861206,0.999993085861206,truth,target_distance_terminal
1783055789.2810874,True,0.9999874830245972,0.9999874830245972,truth,target_distance_terminal
1783055789.3147202,True,0.9999538660049438,0.9999538660049438,truth,target_distance_terminal
1783055789.3486972,True,0.999784529209137,0.999784529209137,truth,target_distance_terminal
1783055789.3815434,True,0.999809205532074,0.999809205532074,truth,target_distance_terminal
1783055789.4129431,True,0.9995502829551697,0.9995502829551697,truth,target_distance_terminal
1783055789.4474018,True,0.9996696710586548,0.9996696710586548,truth,target_distance_terminal
1783055789.4795468,True,0.9999430179595947,0.9999430179595947,truth,target_distance_terminal
1783055789.5141935,True,0.9999231100082397,0.9999231100082397,truth,target_distance_terminal
1783055789.5479937,True,0.9999656677246094,0.9999656677246094,truth,target_distance_terminal
1783055789.5816603,True,0.9999396800994873,0.9999396800994873,truth,target_distance_terminal
1783055789.624725,True,0.9999392032623291,0.9999392032623291,truth,target_distance_terminal
1783055789.6462889,True,0.9999372959136963,0.9999372959136963,truth,target_distance_terminal
1783055789.6807737,True,0.9999587535858154,0.9999587535858154,truth,target_distance_terminal
1783055789.7123868,True,0.9998030066490173,0.9998030066490173,truth,target_distance_terminal
1783055789.746233,True,0.9999778270721436,0.9999778270721436,truth,target_distance_terminal
1783055789.7809155,True,0.9999537467956543,0.9999537467956543,truth,target_distance_terminal
1783055789.8247447,True,0.9998600482940674,0.9998600482940674,truth,target_distance_terminal
