t,detected,confidence,max_objectness,target_source,selection_reason
1783055333.555054,True,0.9992141723632812,0.9992141723632812,truth,target_distance_terminal
1783055333.5891283,True,0.9991902709007263,0.9991902709007263,truth,target_distance_terminal
1783055333.6218646,True,0.9990972280502319,0.9990972280502319,truth,target_distance_terminal
1783055333.6548326,True,0.9985719919204712,0.9985719919204712,truth,target_distance_terminal
1783055333.688451,True,0.998714804649353,0.998714804649353,truth,target_distance_terminal
1783055333.7287228,True,0.9995529055595398,0.9995529055595398,truth,target_distance_terminal
1783055333.7558825,True,0.9994382262229919,0.9994382262229919,truth,target_distance_terminal
1783055333.7882285,True,0.999406099319458,0.999406099319458,truth,target_distance_terminal
1783055333.8214674,True,0.999110996723175,0.999110996723175,truth,target_distance_terminal
1783055333.8556736,True,0.9988148212432861,0.9988148212432861,truth,target_distance_terminal
1783055333.8889794,True,0.9991157650947571,0.9991157650947571,truth,target_distance_terminal
1783055333.9216735,True,0.9992325305938721,0.9992325305938721,truth,target_distance_terminal
1783055333.9552805,True,0.9994688630104065,0.9994688630104065,truth,target_distance_terminal
1783055333.9891684,True,0.9986467957496643,0.9986467957496643,truth,target_distance_terminal
1783055334.0217576,True,0.9985876083374023,0.9985876083374023,truth,target_distance_terminal
1783055334.0549378,True,0.9988910555839539,0.9988910555839539,truth,target_distance_terminal
1783055334.088699,True,0.9993768334388733,0.9993768334388733,truth,target_distance_terminal
1783055334.12234,True,0.9995249509811401,0.9995249509811401,truth,target_distance_terminal
1783055334.155492,True,0.999125063419342,0.999125063419342,truth,target_distance_terminal
1783055334.188559,True,0.9946159720420837,0.9946159720420837,truth,target_distance_terminal
1783055334.2228606,True,0.99674391746521,0.99674391746521,truth,target_distance_terminal
1783055334.255076,True,0.998715877532959,0.998715877532959,truth,target_distance_terminal
1783055334.2885947,True,0.9988974332809448,0.9988974332809448,truth,target_distance_terminal
1783055334.3204637,True,0.9993739724159241,0.9993739724159241,truth,target_distance_terminal
1783055334.3547575,True,0.999106228351593,0.999106228351593,truth,target_distance_terminal
1783055334.3890226,True,0.9984985589981079,0.9984985589981079,truth,target_distance_terminal
1783055334.4223626,True,0.9938845038414001,0.9938845038414001,truth,target_distance_terminal
1783055334.4556084,True,0.9829232692718506,0.9829232692718506,truth,target_distance_terminal
1783055334.488017,True,0.984511137008667,0.984511137008667,truth,target_distance_terminal
1783055334.5215402,True,0.9762482047080994,0.9762482047080994,truth,target_distance_terminal
1783055334.55444,True,0.9767571091651917,0.9767571091651917,truth,target_distance_terminal
1783055334.5881805,True,0.9862982034683228,0.9862982034683228,truth,target_distance_terminal
1783055334.6213584,True,0.9894146919250488,0.9894146919250488,truth,target_distance_terminal
1783055334.6545088,True,0.9774288535118103,0.9774288535118103,truth,target_distance_terminal
1783055334.6879468,True,0.9276079535484314,0.9276079535484314,truth,target_distance_terminal
1783055334.72145,True,0.9593369364738464,0.9593369364738464,truth,target_distance_terminal
1783055334.7553406,True,0.9798448085784912,0.9798448085784912,truth,target_distance_terminal
